cpus=64
          sp.B.x-3477  [000]   231.237243: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   231.237263: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   231.237280: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   231.237789: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
          sp.B.x-3474  [060]   231.273244: sched_waking:         comm=kworker/60:0 pid=379 prio=120 target_cpu=060
          sp.B.x-3474  [060]   231.273251: sched_wakeup:         kworker/60:0:379 [120] CPU:060
          sp.B.x-3474  [060]   231.273264: sched_switch:         sp.B.x:3474 [120] R ==> kworker/60:0:379 [120]
    kworker/60:0-379   [060]   231.273293: sched_switch:         kworker/60:0:379 [120] W ==> sp.B.x:3474 [120]
          sp.B.x-3465  [020]   231.309241: sched_waking:         comm=kcompactd0 pid=471 prio=120 target_cpu=020
          sp.B.x-3479  [002]   231.309241: sched_waking:         comm=kworker/2:3 pid=1995 prio=120 target_cpu=002
          sp.B.x-3479  [002]   231.309249: sched_wakeup:         kworker/2:3:1995 [120] CPU:002
          sp.B.x-3492  [015]   231.309254: sched_waking:         comm=kcompactd1 pid=472 prio=120 target_cpu=015
          sp.B.x-3461  [007]   231.309256: sched_waking:         comm=kworker/u130:25 pid=444 prio=120 target_cpu=007
          sp.B.x-3465  [020]   231.309257: sched_wakeup:         kcompactd0:471 [120] CPU:020
          sp.B.x-3465  [020]   231.309265: sched_switch:         sp.B.x:3465 [120] R ==> kcompactd0:471 [120]
          sp.B.x-3479  [002]   231.309269: sched_switch:         sp.B.x:3479 [120] R ==> kworker/2:3:1995 [120]
      kcompactd0-471   [020]   231.309287: sched_switch:         kcompactd0:471 [120] S ==> sp.B.x:3465 [120]
     kworker/2:3-1995  [002]   231.309289: sched_switch:         kworker/2:3:1995 [120] W ==> sp.B.x:3479 [120]
          sp.B.x-3461  [007]   231.309321: sched_wakeup:         kworker/u130:25:444 [120] CPU:007
          sp.B.x-3492  [015]   231.309322: sched_wakeup:         kcompactd1:472 [120] CPU:015
          sp.B.x-3461  [007]   231.309365: sched_switch:         sp.B.x:3461 [120] R ==> kworker/u130:25:444 [120]
          sp.B.x-3492  [015]   231.309366: sched_switch:         sp.B.x:3492 [120] R ==> kcompactd1:472 [120]
      kcompactd1-472   [015]   231.309465: sched_switch:         kcompactd1:472 [120] S ==> sp.B.x:3492 [120]
 kworker/u130:25-444   [007]   231.309513: sched_switch:         kworker/u130:25:444 [120] W ==> sp.B.x:3461 [120]
          sp.B.x-3477  [000]   231.441241: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   231.441247: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   231.441256: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   231.441676: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
          sp.B.x-3456  [012]   231.608819: sched_waking:         comm=ntpd pid=1556 prio=120 target_cpu=012
          sp.B.x-3456  [012]   231.608845: sched_wakeup:         ntpd:1556 [120] CPU:012
          sp.B.x-3456  [012]   231.608861: sched_switch:         sp.B.x:3456 [120] R ==> ntpd:1556 [120]
            ntpd-1556  [012]   231.608935: sched_switch:         ntpd:1556 [120] S ==> sp.B.x:3456 [120]
          sp.B.x-3477  [000]   231.649246: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   231.649263: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   231.649275: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   231.649927: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
          sp.B.x-3474  [060]   231.650003: sched_waking:         comm=iscsid pid=1551 prio=120 target_cpu=060
          sp.B.x-3474  [060]   231.650049: sched_wakeup:         iscsid:1551 [120] CPU:060
          sp.B.x-3474  [060]   231.650072: sched_switch:         sp.B.x:3474 [120] R ==> iscsid:1551 [120]
          iscsid-1551  [060]   231.650123: sched_switch:         iscsid:1551 [120] S ==> sp.B.x:3474 [120]
          sp.B.x-3503  [030]   231.657241: sched_waking:         comm=kworker/30:1 pid=518 prio=120 target_cpu=030
          sp.B.x-3503  [030]   231.657250: sched_wakeup:         kworker/30:1:518 [120] CPU:030
          sp.B.x-3503  [030]   231.657259: sched_switch:         sp.B.x:3503 [120] R ==> kworker/30:1:518 [120]
    kworker/30:1-518   [030]   231.657280: sched_switch:         kworker/30:1:518 [120] W ==> sp.B.x:3503 [120]
          sp.B.x-3465  [020]   231.753244: sched_waking:         comm=kworker/20:1 pid=532 prio=120 target_cpu=020
          sp.B.x-3515  [022]   231.753245: sched_waking:         comm=kworker/22:1 pid=499 prio=120 target_cpu=022
          sp.B.x-3515  [022]   231.753254: sched_wakeup:         kworker/22:1:499 [120] CPU:022
          sp.B.x-3465  [020]   231.753255: sched_wakeup:         kworker/20:1:532 [120] CPU:020
          sp.B.x-3465  [020]   231.753275: sched_switch:         sp.B.x:3465 [120] R ==> kworker/20:1:532 [120]
    kworker/20:1-532   [020]   231.753312: sched_switch:         kworker/20:1:532 [120] W ==> sp.B.x:3465 [120]
          sp.B.x-3515  [022]   231.757263: sched_switch:         sp.B.x:3515 [120] R ==> kworker/22:1:499 [120]
    kworker/22:1-499   [022]   231.757312: sched_switch:         kworker/22:1:499 [120] W ==> sp.B.x:3515 [120]
          sp.B.x-3465  [020]   231.817239: sched_waking:         comm=kcompactd0 pid=471 prio=120 target_cpu=020
          sp.B.x-3465  [020]   231.817249: sched_wakeup:         kcompactd0:471 [120] CPU:020
          sp.B.x-3492  [015]   231.817256: sched_waking:         comm=kcompactd1 pid=472 prio=120 target_cpu=015
          sp.B.x-3465  [020]   231.817260: sched_switch:         sp.B.x:3465 [120] R ==> kcompactd0:471 [120]
      kcompactd0-471   [020]   231.817280: sched_switch:         kcompactd0:471 [120] S ==> sp.B.x:3465 [120]
          sp.B.x-3492  [015]   231.817347: sched_wakeup:         kcompactd1:472 [120] CPU:015
          sp.B.x-3492  [015]   231.817410: sched_switch:         sp.B.x:3492 [120] R ==> kcompactd1:472 [120]
      kcompactd1-472   [015]   231.817512: sched_switch:         kcompactd1:472 [120] S ==> sp.B.x:3492 [120]
          sp.B.x-3477  [000]   231.853239: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   231.853245: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   231.853249: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   231.853619: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
          sp.B.x-3477  [000]   232.013240: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   232.013246: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   232.013251: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   232.013280: sched_waking:         comm=kworker/10:2 pid=3234 prio=120 target_cpu=010
     kworker/0:4-686   [000]   232.013282: sched_wakeup:         kworker/10:2:3234 [120] CPU:010
     kworker/0:4-686   [000]   232.013306: sched_waking:         comm=kworker/37:1 pid=484 prio=120 target_cpu=037
          sp.B.x-3460  [037]   232.013316: sched_wakeup:         kworker/37:1:484 [120] CPU:037
          sp.B.x-3460  [037]   232.013322: sched_switch:         sp.B.x:3460 [120] R ==> kworker/37:1:484 [120]
     kworker/0:4-686   [000]   232.013335: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
    kworker/37:1-484   [037]   232.013337: sched_switch:         kworker/37:1:484 [120] W ==> sp.B.x:3460 [120]
          sp.B.x-3487  [010]   232.017241: sched_switch:         sp.B.x:3487 [120] R ==> kworker/10:2:3234 [120]
          sp.B.x-3455  [042]   232.017250: sched_migrate_task:   comm=sp.B.x pid=3487 prio=120 orig_cpu=10 dest_cpu=42
    kworker/10:2-3234  [010]   232.017273: sched_switch:         kworker/10:2:3234 [120] W ==> swapper/10:0 [120]
          sp.B.x-3455  [042]   232.021235: sched_switch:         sp.B.x:3455 [120] R ==> sp.B.x:3487 [120]
          <idle>-0     [010]   232.021240: sched_migrate_task:   comm=sp.B.x pid=3455 prio=120 orig_cpu=42 dest_cpu=10
          <idle>-0     [010]   232.021246: sched_switch:         swapper/10:0 [120] R ==> sp.B.x:3455 [120]
          sp.B.x-3477  [000]   232.057243: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   232.057254: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   232.057267: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   232.057770: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
          sp.B.x-3479  [002]   232.073238: sched_waking:         comm=kworker/2:3 pid=1995 prio=120 target_cpu=002
          sp.B.x-3479  [002]   232.073244: sched_wakeup:         kworker/2:3:1995 [120] CPU:002
          sp.B.x-3479  [002]   232.073248: sched_switch:         sp.B.x:3479 [120] R ==> kworker/2:3:1995 [120]
     kworker/2:3-1995  [002]   232.073255: sched_switch:         kworker/2:3:1995 [120] W ==> sp.B.x:3479 [120]
          sp.B.x-3477  [000]   232.077242: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   232.077259: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   232.077275: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   232.077308: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
          sp.B.x-3456  [012]   232.258397: sched_switch:         sp.B.x:3456 [120] D ==> swapper/12:0 [120]
          sp.B.x-3464  [043]   232.258398: sched_switch:         sp.B.x:3464 [120] D ==> swapper/43:0 [120]
          sp.B.x-3512  [011]   232.258398: sched_switch:         sp.B.x:3512 [120] D ==> swapper/11:0 [120]
          sp.B.x-3476  [055]   232.258398: sched_switch:         sp.B.x:3476 [120] D ==> swapper/55:0 [120]
          sp.B.x-3500  [023]   232.258398: sched_switch:         sp.B.x:3500 [120] D ==> swapper/23:0 [120]
          sp.B.x-3496  [039]   232.258398: sched_switch:         sp.B.x:3496 [120] D ==> swapper/39:0 [120]
          sp.B.x-3504  [031]   232.258398: sched_switch:         sp.B.x:3504 [120] D ==> swapper/31:0 [120]
          sp.B.x-3487  [042]   232.258398: sched_switch:         sp.B.x:3487 [120] D ==> swapper/42:0 [120]
          sp.B.x-3459  [048]   232.258400: sched_switch:         sp.B.x:3459 [120] D ==> swapper/48:0 [120]
          sp.B.x-3483  [038]   232.258400: sched_switch:         sp.B.x:3483 [120] D ==> swapper/38:0 [120]
          sp.B.x-3471  [026]   232.258400: sched_switch:         sp.B.x:3471 [120] D ==> swapper/26:0 [120]
          sp.B.x-3505  [032]   232.258403: sched_switch:         sp.B.x:3505 [120] D ==> swapper/32:0 [120]
          sp.B.x-3490  [045]   232.258404: sched_switch:         sp.B.x:3490 [120] D ==> swapper/45:0 [120]
          sp.B.x-3506  [019]   232.258405: sched_switch:         sp.B.x:3506 [120] D ==> swapper/19:0 [120]
          sp.B.x-3502  [027]   232.258405: sched_switch:         sp.B.x:3502 [120] D ==> swapper/27:0 [120]
          sp.B.x-3495  [052]   232.258406: sched_switch:         sp.B.x:3495 [120] D ==> swapper/52:0 [120]
          sp.B.x-3472  [051]   232.258406: sched_switch:         sp.B.x:3472 [120] D ==> swapper/51:0 [120]
          sp.B.x-3461  [007]   232.258410: sched_move_numa:      pid=3461 tgid=3455 ngid=3461 src_cpu=7 src_nid=1 dst_cpu=12 dst_nid=0
          sp.B.x-3475  [062]   232.258411: sched_switch:         sp.B.x:3475 [120] D ==> swapper/62:0 [120]
          sp.B.x-3466  [013]   232.258411: sched_move_numa:      pid=3466 tgid=3455 ngid=3466 src_cpu=13 src_nid=1 dst_cpu=26 dst_nid=0
          sp.B.x-3477  [000]   232.258412: sched_switch:         sp.B.x:3477 [120] D ==> swapper/0:0 [120]
          sp.B.x-3482  [061]   232.258412: sched_switch:         sp.B.x:3482 [120] D ==> swapper/61:0 [120]
          sp.B.x-3498  [029]   232.258412: sched_switch:         sp.B.x:3498 [120] D ==> swapper/29:0 [120]
          sp.B.x-3510  [021]   232.258413: sched_switch:         sp.B.x:3510 [120] D ==> swapper/21:0 [120]
          sp.B.x-3468  [047]   232.258413: sched_switch:         sp.B.x:3468 [120] D ==> swapper/47:0 [120]
          sp.B.x-3461  [007]   232.258413: sched_waking:         comm=migration/7 pid=59 prio=0 target_cpu=007
          sp.B.x-3466  [013]   232.258413: sched_waking:         comm=migration/13 pid=95 prio=0 target_cpu=013
          sp.B.x-3511  [006]   232.258413: sched_switch:         sp.B.x:3511 [120] D ==> swapper/6:0 [120]
          sp.B.x-3455  [010]   232.258414: sched_switch:         sp.B.x:3455 [120] D ==> swapper/10:0 [120]
          sp.B.x-3488  [035]   232.258415: sched_switch:         sp.B.x:3488 [120] D ==> swapper/35:0 [120]
          sp.B.x-3485  [040]   232.258415: sched_switch:         sp.B.x:3485 [120] D ==> swapper/40:0 [120]
          sp.B.x-3513  [008]   232.258415: sched_switch:         sp.B.x:3513 [120] D ==> swapper/8:0 [120]
          sp.B.x-3457  [014]   232.258415: sched_switch:         sp.B.x:3457 [120] D ==> swapper/14:0 [120]
          sp.B.x-3491  [016]   232.258416: sched_switch:         sp.B.x:3491 [120] D ==> swapper/16:0 [120]
          sp.B.x-3461  [007]   232.258417: sched_wakeup:         migration/7:59 [0] CPU:007
          sp.B.x-3503  [030]   232.258417: sched_switch:         sp.B.x:3503 [120] D ==> swapper/30:0 [120]
          sp.B.x-3466  [013]   232.258417: sched_wakeup:         migration/13:95 [0] CPU:013
          sp.B.x-3515  [022]   232.258418: sched_switch:         sp.B.x:3515 [120] D ==> swapper/22:0 [120]
          sp.B.x-3461  [007]   232.258420: sched_switch:         sp.B.x:3461 [120] R ==> migration/7:59 [0]
          sp.B.x-3466  [013]   232.258420: sched_switch:         sp.B.x:3466 [120] R ==> migration/13:95 [0]
          sp.B.x-3460  [037]   232.258425: sched_waking:         comm=sp.B.x pid=3487 prio=120 target_cpu=042
    migration/13-95    [013]   232.258427: sched_migrate_task:   comm=sp.B.x pid=3466 prio=120 orig_cpu=13 dest_cpu=26
     migration/7-59    [007]   232.258427: sched_migrate_task:   comm=sp.B.x pid=3461 prio=120 orig_cpu=7 dest_cpu=12
          sp.B.x-3460  [037]   232.258429: sched_wake_idle_without_ipi: cpu=42
          sp.B.x-3460  [037]   232.258430: sched_waking:         comm=sp.B.x pid=3476 prio=120 target_cpu=055
          sp.B.x-3460  [037]   232.258431: sched_wake_idle_without_ipi: cpu=55
          sp.B.x-3460  [037]   232.258431: sched_waking:         comm=sp.B.x pid=3500 prio=120 target_cpu=023
          sp.B.x-3460  [037]   232.258433: sched_wake_idle_without_ipi: cpu=23
    migration/13-95    [013]   232.258433: sched_wake_idle_without_ipi: cpu=26
          sp.B.x-3460  [037]   232.258433: sched_waking:         comm=sp.B.x pid=3496 prio=120 target_cpu=039
     migration/7-59    [007]   232.258434: sched_wake_idle_without_ipi: cpu=12
          sp.B.x-3460  [037]   232.258434: sched_wake_idle_without_ipi: cpu=39
          sp.B.x-3460  [037]   232.258435: sched_waking:         comm=sp.B.x pid=3512 prio=120 target_cpu=011
          sp.B.x-3460  [037]   232.258435: sched_wake_idle_without_ipi: cpu=11
          sp.B.x-3460  [037]   232.258436: sched_waking:         comm=sp.B.x pid=3456 prio=120 target_cpu=012
          <idle>-0     [055]   232.258436: sched_wakeup:         sp.B.x:3476 [120] CPU:055
          <idle>-0     [042]   232.258437: sched_wakeup:         sp.B.x:3487 [120] CPU:042
          <idle>-0     [023]   232.258438: sched_wakeup:         sp.B.x:3500 [120] CPU:023
          <idle>-0     [039]   232.258438: sched_wakeup:         sp.B.x:3496 [120] CPU:039
          <idle>-0     [011]   232.258439: sched_wakeup:         sp.B.x:3512 [120] CPU:011
          <idle>-0     [042]   232.258439: sched_switch:         swapper/42:0 [120] R ==> sp.B.x:3487 [120]
          <idle>-0     [055]   232.258439: sched_switch:         swapper/55:0 [120] R ==> sp.B.x:3476 [120]
          <idle>-0     [023]   232.258439: sched_switch:         swapper/23:0 [120] R ==> sp.B.x:3500 [120]
          sp.B.x-3460  [037]   232.258439: sched_waking:         comm=sp.B.x pid=3464 prio=120 target_cpu=043
          <idle>-0     [039]   232.258440: sched_switch:         swapper/39:0 [120] R ==> sp.B.x:3496 [120]
          sp.B.x-3460  [037]   232.258440: sched_wake_idle_without_ipi: cpu=43
          <idle>-0     [012]   232.258440: sched_switch:         swapper/12:0 [120] R ==> sp.B.x:3461 [120]
          sp.B.x-3460  [037]   232.258441: sched_waking:         comm=sp.B.x pid=3504 prio=120 target_cpu=031
          <idle>-0     [026]   232.258441: sched_switch:         swapper/26:0 [120] R ==> sp.B.x:3466 [120]
          <idle>-0     [011]   232.258442: sched_switch:         swapper/11:0 [120] R ==> sp.B.x:3512 [120]
          sp.B.x-3460  [037]   232.258442: sched_wake_idle_without_ipi: cpu=31
          sp.B.x-3518  [017]   232.258442: sched_switch:         sp.B.x:3518 [120] D ==> swapper/17:0 [120]
          sp.B.x-3499  [058]   232.258442: sched_switch:         sp.B.x:3499 [120] D ==> swapper/58:0 [120]
          sp.B.x-3514  [005]   232.258442: sched_switch:         sp.B.x:3514 [120] D ==> swapper/5:0 [120]
          sp.B.x-3497  [056]   232.258442: sched_switch:         sp.B.x:3497 [120] D ==> swapper/56:0 [120]
          sp.B.x-3479  [002]   232.258442: sched_switch:         sp.B.x:3479 [120] D ==> swapper/2:0 [120]
          sp.B.x-3507  [034]   232.258442: sched_switch:         sp.B.x:3507 [120] D ==> swapper/34:0 [120]
          sp.B.x-3469  [024]   232.258442: sched_switch:         sp.B.x:3469 [120] D ==> swapper/24:0 [120]
          sp.B.x-3460  [037]   232.258442: sched_waking:         comm=sp.B.x pid=3459 prio=120 target_cpu=048
          sp.B.x-3493  [018]   232.258442: sched_switch:         sp.B.x:3493 [120] D ==> swapper/18:0 [120]
          sp.B.x-3463  [050]   232.258443: sched_switch:         sp.B.x:3463 [120] D ==> swapper/50:0 [120]
          sp.B.x-3509  [004]   232.258443: sched_switch:         sp.B.x:3509 [120] D ==> swapper/4:0 [120]
          sp.B.x-3481  [036]   232.258443: sched_switch:         sp.B.x:3481 [120] D ==> swapper/36:0 [120]
          sp.B.x-3460  [037]   232.258444: sched_wake_idle_without_ipi: cpu=48
          <idle>-0     [043]   232.258444: sched_wakeup:         sp.B.x:3464 [120] CPU:043
          sp.B.x-3460  [037]   232.258444: sched_waking:         comm=sp.B.x pid=3471 prio=120 target_cpu=026
          <idle>-0     [043]   232.258446: sched_switch:         swapper/43:0 [120] R ==> sp.B.x:3464 [120]
          <idle>-0     [031]   232.258447: sched_wakeup:         sp.B.x:3504 [120] CPU:031
          sp.B.x-3460  [037]   232.258447: sched_waking:         comm=sp.B.x pid=3483 prio=120 target_cpu=038
          sp.B.x-3516  [009]   232.258448: sched_switch:         sp.B.x:3516 [120] D ==> swapper/9:0 [120]
          sp.B.x-3492  [015]   232.258448: sched_switch:         sp.B.x:3492 [120] D ==> swapper/15:0 [120]
          <idle>-0     [031]   232.258448: sched_switch:         swapper/31:0 [120] R ==> sp.B.x:3504 [120]
          sp.B.x-3460  [037]   232.258455: sched_wake_idle_without_ipi: cpu=38
          sp.B.x-3460  [037]   232.258455: sched_waking:         comm=sp.B.x pid=3505 prio=120 target_cpu=032
          sp.B.x-3465  [020]   232.258456: sched_switch:         sp.B.x:3465 [120] D ==> swapper/20:0 [120]
          sp.B.x-3460  [037]   232.258456: sched_wake_idle_without_ipi: cpu=32
    migration/13-95    [013]   232.258457: sched_switch:         migration/13:95 [0] S ==> swapper/13:0 [120]
          sp.B.x-3460  [037]   232.258457: sched_waking:         comm=sp.B.x pid=3502 prio=120 target_cpu=027
     migration/7-59    [007]   232.258457: sched_switch:         migration/7:59 [0] S ==> swapper/7:0 [120]
          <idle>-0     [048]   232.258458: sched_wakeup:         sp.B.x:3459 [120] CPU:048
          sp.B.x-3466  [026]   232.258458: sched_wakeup:         sp.B.x:3471 [120] CPU:026
          sp.B.x-3460  [037]   232.258458: sched_wake_idle_without_ipi: cpu=27
          sp.B.x-3461  [012]   232.258458: sched_wakeup:         sp.B.x:3456 [120] CPU:012
          sp.B.x-3460  [037]   232.258458: sched_waking:         comm=sp.B.x pid=3506 prio=120 target_cpu=019
          sp.B.x-3460  [037]   232.258459: sched_wake_idle_without_ipi: cpu=19
          <idle>-0     [048]   232.258459: sched_switch:         swapper/48:0 [120] R ==> sp.B.x:3459 [120]
          <idle>-0     [038]   232.258459: sched_wakeup:         sp.B.x:3483 [120] CPU:038
          sp.B.x-3460  [037]   232.258460: sched_waking:         comm=sp.B.x pid=3490 prio=120 target_cpu=045
          sp.B.x-3460  [037]   232.258460: sched_wake_idle_without_ipi: cpu=45
          <idle>-0     [032]   232.258460: sched_wakeup:         sp.B.x:3505 [120] CPU:032
          <idle>-0     [038]   232.258461: sched_switch:         swapper/38:0 [120] R ==> sp.B.x:3483 [120]
          sp.B.x-3460  [037]   232.258461: sched_waking:         comm=sp.B.x pid=3495 prio=120 target_cpu=052
          <idle>-0     [032]   232.258462: sched_switch:         swapper/32:0 [120] R ==> sp.B.x:3505 [120]
          sp.B.x-3460  [037]   232.258462: sched_wake_idle_without_ipi: cpu=52
          sp.B.x-3460  [037]   232.258462: sched_waking:         comm=sp.B.x pid=3472 prio=120 target_cpu=051
          sp.B.x-3460  [037]   232.258463: sched_wake_idle_without_ipi: cpu=51
          <idle>-0     [019]   232.258463: sched_wakeup:         sp.B.x:3506 [120] CPU:019
          <idle>-0     [027]   232.258463: sched_wakeup:         sp.B.x:3502 [120] CPU:027
          sp.B.x-3460  [037]   232.258463: sched_waking:         comm=sp.B.x pid=3475 prio=120 target_cpu=062
          sp.B.x-3460  [037]   232.258464: sched_wake_idle_without_ipi: cpu=62
          <idle>-0     [027]   232.258465: sched_switch:         swapper/27:0 [120] R ==> sp.B.x:3502 [120]
          <idle>-0     [019]   232.258465: sched_switch:         swapper/19:0 [120] R ==> sp.B.x:3506 [120]
          sp.B.x-3460  [037]   232.258465: sched_waking:         comm=sp.B.x pid=3510 prio=120 target_cpu=021
          <idle>-0     [045]   232.258465: sched_wakeup:         sp.B.x:3490 [120] CPU:045
          sp.B.x-3460  [037]   232.258466: sched_wake_idle_without_ipi: cpu=21
          sp.B.x-3460  [037]   232.258466: sched_waking:         comm=sp.B.x pid=3498 prio=120 target_cpu=029
          <idle>-0     [051]   232.258467: sched_wakeup:         sp.B.x:3472 [120] CPU:051
          sp.B.x-3460  [037]   232.258467: sched_wake_idle_without_ipi: cpu=29
          <idle>-0     [045]   232.258467: sched_switch:         swapper/45:0 [120] R ==> sp.B.x:3490 [120]
          sp.B.x-3460  [037]   232.258467: sched_waking:         comm=sp.B.x pid=3482 prio=120 target_cpu=061
          <idle>-0     [051]   232.258468: sched_switch:         swapper/51:0 [120] R ==> sp.B.x:3472 [120]
          <idle>-0     [029]   232.258469: sched_wakeup:         sp.B.x:3498 [120] CPU:029
          <idle>-0     [021]   232.258470: sched_wakeup:         sp.B.x:3510 [120] CPU:021
          <idle>-0     [029]   232.258471: sched_switch:         swapper/29:0 [120] R ==> sp.B.x:3498 [120]
          <idle>-0     [021]   232.258472: sched_switch:         swapper/21:0 [120] R ==> sp.B.x:3510 [120]
          sp.B.x-3460  [037]   232.258473: sched_wake_idle_without_ipi: cpu=61
          sp.B.x-3460  [037]   232.258474: sched_waking:         comm=sp.B.x pid=3468 prio=120 target_cpu=047
          <idle>-0     [052]   232.258474: sched_wakeup:         sp.B.x:3495 [120] CPU:052
          sp.B.x-3460  [037]   232.258474: sched_wake_idle_without_ipi: cpu=47
          sp.B.x-3460  [037]   232.258475: sched_waking:         comm=sp.B.x pid=3488 prio=120 target_cpu=035
          <idle>-0     [052]   232.258475: sched_switch:         swapper/52:0 [120] R ==> sp.B.x:3495 [120]
          <idle>-0     [062]   232.258476: sched_wakeup:         sp.B.x:3475 [120] CPU:062
          <idle>-0     [061]   232.258476: sched_wakeup:         sp.B.x:3482 [120] CPU:061
          sp.B.x-3460  [037]   232.258476: sched_wake_idle_without_ipi: cpu=35
          sp.B.x-3460  [037]   232.258477: sched_waking:         comm=sp.B.x pid=3477 prio=120 target_cpu=000
          <idle>-0     [062]   232.258477: sched_switch:         swapper/62:0 [120] R ==> sp.B.x:3475 [120]
          <idle>-0     [061]   232.258478: sched_switch:         swapper/61:0 [120] R ==> sp.B.x:3482 [120]
          sp.B.x-3460  [037]   232.258478: sched_wake_idle_without_ipi: cpu=0
          <idle>-0     [047]   232.258478: sched_wakeup:         sp.B.x:3468 [120] CPU:047
          sp.B.x-3460  [037]   232.258478: sched_waking:         comm=sp.B.x pid=3511 prio=120 target_cpu=006
          sp.B.x-3512  [011]   232.258478: sched_move_numa:      pid=3512 tgid=3455 ngid=3512 src_cpu=11 src_nid=1 dst_cpu=2 dst_nid=0
          <idle>-0     [047]   232.258479: sched_switch:         swapper/47:0 [120] R ==> sp.B.x:3468 [120]
          sp.B.x-3512  [011]   232.258479: sched_waking:         comm=migration/11 pid=83 prio=0 target_cpu=011
          sp.B.x-3460  [037]   232.258480: sched_wake_idle_without_ipi: cpu=6
          sp.B.x-3460  [037]   232.258480: sched_waking:         comm=sp.B.x pid=3457 prio=120 target_cpu=014
          sp.B.x-3512  [011]   232.258481: sched_wakeup:         migration/11:83 [0] CPU:011
          sp.B.x-3460  [037]   232.258481: sched_wake_idle_without_ipi: cpu=14
          sp.B.x-3460  [037]   232.258482: sched_waking:         comm=sp.B.x pid=3513 prio=120 target_cpu=008
          <idle>-0     [000]   232.258482: sched_wakeup:         sp.B.x:3477 [120] CPU:000
          <idle>-0     [035]   232.258483: sched_wakeup:         sp.B.x:3488 [120] CPU:035
          sp.B.x-3512  [011]   232.258483: sched_switch:         sp.B.x:3512 [120] R ==> migration/11:83 [0]
          sp.B.x-3460  [037]   232.258483: sched_wake_idle_without_ipi: cpu=8
          sp.B.x-3460  [037]   232.258483: sched_waking:         comm=sp.B.x pid=3455 prio=120 target_cpu=010
          <idle>-0     [000]   232.258484: sched_switch:         swapper/0:0 [120] R ==> sp.B.x:3477 [120]
          sp.B.x-3460  [037]   232.258484: sched_wake_idle_without_ipi: cpu=10
          <idle>-0     [006]   232.258485: sched_wakeup:         sp.B.x:3511 [120] CPU:006
          <idle>-0     [035]   232.258485: sched_switch:         swapper/35:0 [120] R ==> sp.B.x:3488 [120]
          sp.B.x-3460  [037]   232.258485: sched_waking:         comm=sp.B.x pid=3485 prio=120 target_cpu=040
          sp.B.x-3460  [037]   232.258486: sched_wake_idle_without_ipi: cpu=40
          <idle>-0     [006]   232.258486: sched_switch:         swapper/6:0 [120] R ==> sp.B.x:3511 [120]
          sp.B.x-3460  [037]   232.258487: sched_waking:         comm=sp.B.x pid=3515 prio=120 target_cpu=022
          sp.B.x-3460  [037]   232.258492: sched_wake_idle_without_ipi: cpu=22
          sp.B.x-3460  [037]   232.258493: sched_waking:         comm=sp.B.x pid=3503 prio=120 target_cpu=030
